sermon_id,title,subtitle,speaker,speaker_id,date,publish_date,bible_text,event_type,series,series_id,duration_seconds,download_count,more_info,language,keywords,has_audio,has_video,broadcaster_id,broadcaster_name,broadcaster_location,broadcaster_denomination,broadcaster_minister
314131434483,2nd of 3 Tasks of Equipping (1): Supply Faith,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-06-13,2013-03-14,1 Thessalonians 3:10; Ephesians 4:12,Sunday Service,Equipping Saints for Ministry,47115,2298,43,"Why
Fundamental
What lacks",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
314131415418,1st of 3 Tasks of Equipping: Restore,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-06-06,2013-03-14,1 Peter 5:10; Galatians 6,Sunday Service,Equipping Saints for Ministry,47115,2383,37,"Ephesians 4:16

Restore people from sin & suffering",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
314131248201,Accountability: Missing Link of American Christianity,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-05-30,2013-03-14,Ephesians 4:14-15,Sunday Service,Equipping Saints for Ministry,47115,2524,31,We are answerable to each other in key areas,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
314131239315,Our Relationship to One Another,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-05-23,2013-03-14,Ephesians 4:16,Sunday Service,Equipping Saints for Ministry,47115,739,34,"(Sermon tape was incomplete)

Belong to
Need
Affect

One Another",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
314131227570,Jesus' Unfolding Purpose for CPC,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-05-02,2013-03-14,Ephesians 4:11-16,Sunday Service,Equipping Saints for Ministry,47115,2207,17,"Purpose for ministry

Build
Christlikeness",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21913161306,Who Are the 'Reverends' at CPC?,Equipping Saints for Ministry,Rev. Allen Harris,1594,1993-04-25,2013-02-19,Ephesians 4:11-12,Sunday Service,Equipping Saints for Ministry,47115,2305,38,"[Recording quality improves at ~5 minutes]

Minister

Attd
Service
Strategy",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
114109032,True Disciples: Count the Cost and Pay it!,,Dan Broadwater,171,1993-04-18,2010-01-14,Luke 14:28-33,Sunday Service,,,1810,28,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
21513144430,"Recession, Renewal, & Reconsideration of the Temple",,Rev. Allen Harris,1594,1993-04-18,2013-02-15,Haggai 1,Sunday Service,,,2384,25,"[Tape quality poor]

Parallels with today
Revival & Obstacles",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11410846597,Raising Our Hopes,,Dan Broadwater,171,1993-04-11,2010-01-14,1 Corinthians 15:1-8,Sunday Service,,,1798,30,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
21513135391,Do You Have Easter Faith?,Easter,Rev. Allen Harris,1594,1993-04-11,2013-02-15,Romans 4:23-25,Sunday Service,Easter,47091,1890,56,"[Recording is of mixed quality]

Resurrection establishes your Jesus
Faith like Abraham's",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
214131331314,The Portrayal of Crucifixion,,Rev. Allen Harris,1594,1993-04-04,2013-02-14,Galatians 3:1,Sunday Service,,,2097,29,"Suffering & significance

curse

death

love",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21413140241,The Ultimate Purpose of the Church,,Jeff Liverman,18738,1993-03-28,2013-02-14,,Sunday Service,,,2138,28,Special missions conference speaker,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11410828454,Keeping Your Concerns Before God,,Dan Broadwater,171,1993-03-21,2010-01-14,Luke 18:1-8,Sunday Service,,,1640,19,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
214131343310,A Steadfast Witness,,Mark Bube,10536,1993-03-21,2013-02-14,Acts 4:1-22,Sunday Service,,,2475,29,Missions conference special speaker,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21413117410,Speaking for His Name: Proclamation,Call on the Name of the Lord,Rev. Allen Harris,1594,1993-02-28,2013-02-14,Psalm 116:14-17,Sunday Service,Call on the Name of the Lord,47117,2199,28,"Where    church/world
How to worship
Why worship",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2813155309,Rejoicing in His Name: Praise,Call on the Name of the Lord,Rev. Allen Harris,1594,1993-02-21,2013-02-08,Psalm 116:7-13,Sunday Service,Call on the Name of the Lord,47117,2201,26,"Cup of salvation

Free
Good
Practical",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
28131514561,Driven to Call on His Name: Prayer,Call on the Name of the Lord,Rev. Allen Harris,1594,1993-02-14,2013-02-08,Psalm 116:1-6,Sunday Service,Call on the Name of the Lord,47117,1917,30,"Afflictions
Prayer
Increase love & trust",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
12913132092,Forgive Us Our Debts,,Rev. Allen Harris,1594,1993-02-07,2013-01-29,Romans 13:8,Sunday Service,,,2877,35,"Debt

Personal
Government
Church",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
27131513381,My Personal Life Is Nobody's Business But Mine!,,Rev. Allen Harris,1594,1993-01-31,2013-02-07,Jeremiah 5,Sunday Service,,,2288,46,The nation is judged for individual sins,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11410819434,"Saying 'Yes' to Serving God, Sanctity of Human Life Sunday",,Dan Broadwater,171,1993-01-24,2010-01-14,Matthew 21:28-32,Sunday Service,,,1965,39,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
28131418123,God's Message to Human Society about the Value of Life,,Steve Green,10641,1993-01-24,2013-02-08,Genesis 9:4-7,Sunday Service,,,2056,30,"Sanctity of life in God's view
Compassion to others",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11410813212,The Right Way and the Wrong Way to Approach God,,Dan Broadwater,171,1993-01-17,2010-01-14,Luke 18:9-14,Sunday Service,,,2021,19,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
281313363910,Living in Occupied Territory,,Steve Green,10641,1993-01-17,2013-02-08,Philippians 3:17,Sunday Service,,,2481,19,Our hope is in being citizens who are not of this world,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
129131358382,"Learning to Please Jesus, Part 1",,Steve Green,10641,1993-01-10,2013-01-29,Philippians 3:7-11,Sunday Service,,,2915,10,"How will you please Jesus?

Ground rules of grace, not law",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
211317051,There's Nothing Like Pain to Sharpen Your Focus,,Rev. Allen Harris,1594,1993-01-03,2013-02-01,Psalm 102,Sunday Service,,,2145,33,"Cry
Complaint
Contrast
Cov
Cond",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2113161324,What's After Christmas?,,Steve Green,10641,1992-12-27,2013-02-01,1 John 3:1-3,Sunday Service,,,2004,43,"It is not yet seen what we will be

Hope
Perseverance

Jesus is still coming",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
211316145210,What Child Is This? Message of the Angels,,Rev. Allen Harris,1594,1992-12-20,2013-02-01,Luke 1; Matthew 16,Sunday Service,,,2186,25,"Savior
Messiah
Lord",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101151502,The Main Reason Christ Came Into the World,,Dan Broadwater,171,1992-12-20,2010-02-02,1 Timothy 1:12-17,Sunday Service,,,1454,26,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
2713114873,What Does the Coming of Messiah Mean?,Luke,Rev. Allen Harris,1594,1992-12-13,2013-02-07,Luke 1:57-80,Sunday Service,Luke,47093,2258,25,,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
129131315500,How to Understand OT Prophecy,Messianic Prophecies,Rev. Allen Harris,1594,1992-12-06,2013-01-29,Matthew 1; Matthew 2,Sunday Service,Messianic Prophecies,47094,2121,82,"Hosea 11:1
Jeremiah 31:15
Isaiah 7:14",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101145298,Christmas: A Season to be Joyful,,Dan Broadwater,171,1992-12-06,2010-02-02,Luke 2:8-14,Sunday Service,,,1477,48,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
27131257487,The Virgin & Immanuel,Messianic Prophecies,Rev. Allen Harris,1594,1992-11-29,2013-02-07,Isaiah 7:14,Sunday Service,Messianic Prophecies,47094,2204,30,"Historical 
Sign

Ultimately: Jesus",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101138234,The Church Part II: The Powerful Witness of Christians United Together,,Dan Broadwater,171,1992-11-22,2010-02-02,Ephesians 2:11-22,Sunday Service,,,1759,36,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
27131340141,How to Cleanse Your Mind,,Rev. Allen Harris,1594,1992-11-22,2013-02-07,Ephesians 5:4,Sunday Service,,,2192,71,"What is forbidden
Commands",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1291313431,"Yahweh M'kiddishkem, Holy Priesthood (5): Intercession",Names of God,Rev. Allen Harris,1594,1992-11-15,2013-01-29,Revelation 1:6; Revelation 4:8; Revelation 4:10; Revelation 8:3-4,Sunday Service,Names of God,6874,2385,112,"Pleasing in Heaven

Power on Earth",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101128435,The Church Part I: Thinking of Each Other as Family Members,,Dan Broadwater,171,1992-11-15,2010-02-02,Ephesians 2:11-22,Sunday Service,,,1843,54,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
129131417530,"Yahweh M'kiddishkem, Holy Priesthood (4): Evangelism",Names of God,Rev. Allen Harris,1594,1992-11-08,2013-01-29,Romans 15:16,Funeral Service,Names of God,6874,2464,96,"NOTE: Original tape was poor quality

My Disciples
Offering
Duty
Privilege",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11813138300,"Yahweh M'kiddishkem, Holy Priesthood (3): Service",Names of God,Rev. Allen Harris,1594,1992-11-01,2013-01-18,1 Peter 2:5; Hebrews 13:16,Sunday Service,Names of God,6874,2242,64,"Old Testament thank offering

ministry

share",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11813134590,"Yahweh M'kiddishkem, Holy Priesthood (2): Worship",Names of God,Rev. Allen Harris,1594,1992-10-25,2013-01-18,1 Peter 2:5; Hebrews 13:15,Sunday Service,Names of God,6874,2730,66,"Privilege

Practice",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
124131157570,"Yahweh M'kiddishkem, Holy Priesthood (1): Bodies",Names of God,Rev. Allen Harris,1594,1992-10-18,2013-01-24,1 Peter 2:5; Romans 12:1-2,Sunday Service,Names of God,6874,2084,60,"Job description of priests (all believers)

basic

Bodies",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
12413129181,"Yahweh M'kiddishkem, Holy Place: God's Dwelling",Names of God,Rev. Allen Harris,1594,1992-10-11,2013-01-24,1 Peter 2:4-5; Exodus 31:13,Sunday Service,Names of God,6874,2270,73,"Presence of God
Genesis-Revelation",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101121571,Our God is a Welcoming God,,Dan Broadwater,171,1992-10-11,2010-02-02,Matthew 22:1-14,Sunday Service,,,1923,21,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
129131424292,"Yahweh M'kiddishkem, Holy People: The God Who Makes You Holy",Names of God,Rev. Allen Harris,1594,1992-10-04,2013-01-29,Exodus 19:5-6; Exodus 31:13,Sunday Service,Names of God,6874,2240,65,"Personal Private Treasure

Holy Response",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101112548,Encouraging One Another On Toward Love and Service,,Dan Broadwater,171,1992-10-04,2010-02-02,Hebrews 10:19-25,Sunday Service,,,1593,57,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
2113129300,"The Holy One of Israel, Part 2",Names of God,Rev. Allen Harris,1594,1992-09-27,2013-02-01,Isaiah 57:15,Sunday Service,Names of God,6874,1945,43,"NOTE: Original tape was of VERY poor quality!

Flippancy

Wonder of Compassion!",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210112144,Two Basic Beliefs for Living with Confidence,,Dan Broadwater,171,1992-09-20,2010-02-02,Psalm 147,Sunday Service,,,2055,62,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
129131240391,"The Holy One of Israel, Part 1",Names of God,Rev. Allen Harris,1594,1992-09-20,2013-01-29,Isaiah 57:15,Sunday Service,Names of God,6874,1871,62,"NOTE: Original tape cuts off abruptly at 30 minutes

Meaning

Separate

Response

Awe",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
21131311360,Faith Comes from Hearing: NT on Tape,,Rev. Allen Harris,1594,1992-09-13,2013-02-01,1 Thessalonians 2:13,Sunday Service,,,2114,22,"NOTE: Original tape almost inaudible

Accept
Receive
Apply
Scriptures as God's Word

Encouragement to listen to NT on tape",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101047453,Using the Strategy of Kindness,,Dan Broadwater,171,1992-09-06,2010-02-02,1 Samuel 25,Sunday Service,,,1888,42,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
2113153245,After God's Own Heart,,Craig Coulbourne,15054,1992-09-06,2013-02-01,2 Corinthians 5:11-21,Sunday Service,,,1879,12,NOTE: Original tape was poor quality,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
12913144850,Responding to a Sovereign Love,,Ed Spiva,3349,1992-08-30,2013-01-29,Hosea 2:14-23,Sunday Service,,,2131,28,"NOTE: Original tape was very poor quality

Our response to God's love",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
129131228440,What Happens to Christians Who Fall Away? The Parable of the Sowers,,Rev. Allen Harris,1594,1992-08-23,2013-01-29,Matthew 13:1-21,Sunday Service,,,2114,26,"NOTE: Original tape was of poor quality

Can a true Christian ever lose salvation?

Can a true Christian not bear any spiritual fruit?

Understand
Fruit
Examine self/others",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210103081,Learning to Persevere,,Dan Broadwater,171,1992-08-16,2010-02-02,Hebrews 12:1-3,Sunday Service,,,2121,14,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
129131221511,Are You Ready to Serve?,,Tito Padilla,15033,1992-08-16,2013-01-29,Luke 22:31-34,Sunday Service,,,2311,24,"Know our weakness
Satan
Christ",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
129131216311,Shedding the Light on Love,,Steve Green,10641,1992-08-09,2013-01-29,1 John 2,Sunday Service,,,2090,34,,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101023516,The Secret of Being Content,,Dan Broadwater,171,1992-08-02,2010-02-02,Philippians 4:10-13,Sunday Service,,,1746,27,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
118131337230,Learning to Pray Like David,,Rev. Allen Harris,1594,1992-08-02,2013-01-18,Psalm 17,Sunday Service,,,2373,38,Elevate your prayer life through biblical examples,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
118131331110,Assurance of Salvation,,Steve Green,10641,1992-07-26,2013-01-18,1 John 2:1-6,Sunday Service,,,2319,38,We CAN know,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
118131334360,The Reality of Sin,,Steve Green,10641,1992-07-19,2013-01-18,1 John 1:5-10,Sunday Service,,,2108,45,Models of Christian maturity,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101017514,Principles to Help Us Serve God Better,,Dan Broadwater,171,1992-07-12,2010-02-02,Luke 12:13-21,Sunday Service,,,944,19,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
12709215139,God's Pot & Candle Factory,,Elmer Dortzbach,14495,1992-07-12,2009-01-28,Jeremiah 18; Matthew 5,Sunday Service,,,2567,78,,en,God dips us to make beauty,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22101010370,Seeking Communication with Our Faithful God,,Dan Broadwater,171,1992-07-05,2010-02-02,Joshua 11,Sunday Service,,,2353,45,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
127092056353,A Memo from Abraham Lincoln to Our Current Three Candidates,,Rev. Allen Harris,1594,1992-07-05,2009-01-28,Psalm 19:9,Sunday Service,,,1966,83,,en,recognition law rule leadership,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11813125615,"Yahweh Nissi: The Lord My Banner (2), The Lesson of theTwo Battles",Names of God,Rev. Allen Harris,1594,1992-06-28,2013-01-18,Exodus 17:8-16,Sunday Service,Names of God,6874,2458,63,Learn to pray with authority on battlefronts,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
118131252353,"Yahweh Nissi: The Lord My Banner (1), The Two Battles",Names of God,Rev. Allen Harris,1594,1992-06-21,2013-01-18,Exodus 17:8-16,Sunday Service,Names of God,6874,2282,56,"Battle is in the valley and on the mountain

Prayer",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
221010451,The Accessible Father,,Dan Broadwater,171,1992-06-21,2010-02-02,Ephesians 2:11-22,Sunday Service,,,1540,13,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
118131328560,The Nature of Jesus Christ,,Steve Green,10641,1992-06-14,2013-01-18,1 John 1:1-4,Sunday Service,,,1837,33,"Threat to the church

John's answer to that threat

Our hope",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1171317342,How to Fight with Demons,Pentecost,Rev. Allen Harris,1594,1992-06-07,2013-01-17,Ephesians 6:13-20,Sunday Service,Pentecost,6877,2132,91,"5 Defensive armor

2 Offensive weapons",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
22109564910,The Downfall of God's Enemies,,Dan Broadwater,171,1992-05-31,2010-02-02,Joshua 10:16-28,Sunday Service,,,1958,43,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
117131704810,Of This Present Darkness,Pentecost,Rev. Allen Harris,1594,1992-05-31,2013-01-17,Ephesians 6:10-13,Sunday Service,Pentecost,6877,2039,44,"Opposition
    Power
    Evil
    Cunning

Power to defeat",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
117131656304,Yahweh Ropheka (4): Should We Always Expect God to Heal?,Names of God,Rev. Allen Harris,1594,1992-05-24,2013-01-17,Exodus 15:26,Sunday Service,Names of God,6874,2302,52,"Answer: 3 arguments that say, 'Yes.'

Satan

Kingdom

Faith",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
117131652432,Yahweh Ropheka (3): What Kind of Healing Is There Today?,Names of God,Rev. Allen Harris,1594,1992-05-17,2013-01-17,Exodus 15:26,Sunday Service,Names of God,6874,2374,80,"Physical

Spiritual

Personal

Societal",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210948317,God Helps His People When They Go All Out to Help Others,,Dan Broadwater,171,1992-05-17,2010-02-02,Joshua 10:1-15,Sunday Service,,,2216,22,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
1171316491010,Yahweh Ropheka (2): What Is the Connection Between Sin & Disease?,Names of God,Rev. Allen Harris,1594,1992-05-10,2013-01-17,Exodus 15:26,Sunday Service,Names of God,6874,2190,75,"Direct

Indirect

Not related",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210931403,Three Crucial Reasons for Honoring Our Mothers,,Dan Broadwater,171,1992-05-10,2010-02-02,Deuteronomy 6:16,Sunday Service,,,1767,81,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
115131453555,Yahweh Ropheka (1): The Lord Your Healer,Names of God,Rev. Allen Harris,1594,1992-05-03,2013-01-15,Exodus 15:22-27,Sunday Service,Names of God,6874,3318,123,"Making life sweet

Test

Call on Him",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
115131448513,Yahweh Yireh: The Lord Will Provide,Names of God,Rev. Allen Harris,1594,1992-04-26,2013-01-15,Genesis 22:14,Sunday Service,Names of God,6874,2193,72,"Gives meaning

Forgiveness

Purpose

Needs",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
11513144601,The Resurrection Hope,,Rev. Allen Harris,1594,1992-04-19,2013-01-15,1 Thessalonians 4:13-18,Sunday Service,,,2244,30,Nature of our resurrection is based on HIS resurrection,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210911562,Reflections for the Slow to Believe,,Dan Broadwater,171,1992-04-19,2010-02-02,John 20:24-31,Sunday Service,,,2034,28,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
13131521443,"Three Visits to Gethsemane, Part 3",,Rev. Allen Harris,1594,1992-04-12,2013-01-03,Mark 14:32-42,Sunday Service,,,2271,29,"The prayer Jesus prayed

5 keys to prayer",en,prayer,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
221094480,Including God in Your Decisions,,Dan Broadwater,171,1992-04-12,2010-02-02,Joshua 9,Sunday Service,,,2409,28,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
13131518151,"Three Visits to Gethsemane, Part 2",,Rev. Allen Harris,1594,1992-04-05,2013-01-03,Mark 14:32-42,Sunday Service,,,1833,27,Abandoned by the Father,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
221085890,"Every Word for Every Face, Ear and Action",,Dan Broadwater,171,1992-04-05,2010-02-02,Joshua 8:30-35,Sunday Service,,,1641,27,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
131315154010,"Three Visits to Gethsemane, Part 1",,Rev. Allen Harris,1594,1992-03-29,2013-01-03,Mark 14:32-42,Sunday Service,,,2019,25,"Awestruck by sin
Attacked by Satan",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131320577,Isaiah's Missionary Mandate,,Fred Kletz,3355,1992-03-15,2013-01-04,Isaiah 54,Sunday Service,,,2055,45,"Israel
The Church

No weapon against it will be victorious",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
13131230371,A Word for Our World,,Rev. Allen Harris,1594,1992-03-08,2013-01-03,Revelation 3:7-13,Sunday Service,,,2511,28,"Opportunity

Opposition

Optimism",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
1313152506,"Here Am I, Send Me",,Karl Dortzbach,10557,1992-03-01,2013-01-03,Isaiah 6:1-8,Sunday Service,,,2176,42,Trials and suffering,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
14131540144,Father: The Relationship I Thought I Would Never Have,Names of God,Rev. Allen Harris,1594,1992-02-23,2013-01-04,Romans 8:15-17,Sunday Service,Names of God,6874,2026,55,From bondage into relationship with an inheritance,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
2210848553,Renewing Our Trust in God,,Dan Broadwater,171,1992-02-16,2010-02-02,Joshua 5:1-12,Sunday Service,,,2258,32,,en,,True,False,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
14131532420,Father: Privileges and Responsibilities of Sonship,Names of God,Rev. Allen Harris,1594,1992-02-16,2013-01-04,1 John 3:1,Sunday Service,Names of God,6874,2229,73,"Pardon
Access
Protection
Inheritance

Bear His Name",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
115131442488,Living As a Child of My Heavenly Father (2): Prayer & Faith,Names of God,Rev. Allen Harris,1594,1992-02-09,2013-01-15,Matthew 5,Sunday Service,Names of God,6874,2258,108,"Our life should be controlled by the awareness that God is our Father

Effects on Prayer and Faith",en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
